,FPR,TPR
150,0.0024810574864108054,0.010334849111202976
151,0.0025119420194366663,0.010334849111202976
152,0.0025119420194366663,0.010376188507647788
153,0.0025222368637786196,0.010376188507647788
154,0.0025943007741722943,0.010541546093427036
155,0.002604595618514248,0.01062422488631666
156,0.0026148904628562016,0.010748243075651096
157,0.0026251853071981553,0.010748243075651096
158,0.0026354801515401085,0.010872261264985531
159,0.0026354801515401085,0.011037618850764779
160,0.002645774995882062,0.011037618850764779
161,0.002645774995882062,0.011078958247209591
162,0.0029546203261406685,0.01169904919388177
163,0.002964915170482622,0.011864406779661017
164,0.002964915170482622,0.01190574617610583
165,0.0030060945478504364,0.011988424968995453
166,0.003036979080876297,0.012029764365440265
167,0.0031914017460056006,0.012691194708557256
168,0.0033458244111349037,0.01343530384456387
169,0.003356119255476857,0.01343530384456387
170,0.003356119255476857,0.013476643241008682
171,0.0033664140998188106,0.013559322033898305
172,0.003397298632844671,0.013600661430343117
173,0.003397298632844671,0.01364200082678793
174,0.003407593477186625,0.013766019016122365
175,0.0034178883215285785,0.013766019016122365
176,0.0034796573875802996,0.013848697809011988
177,0.0034796573875802996,0.013931376601901612
178,0.003500247076264207,0.013972715998346425
179,0.003500247076264207,0.014014055394791235
180,0.003520836764948114,0.014014055394791235
181,0.003562016142315928,0.01409673418768086
182,0.003592900675341789,0.014220752377015295
183,0.003592900675341789,0.014262091773460108
184,0.003592900675341789,0.01434477056634973
185,0.0036237852083676496,0.014427449359239355
186,0.003634080052709603,0.014427449359239355
187,0.0036443748970515564,0.014510128152128978
188,0.00365466974139351,0.01455146754857379
189,0.003819387250864767,0.014840843323687474
190,0.003839976939548674,0.014923522116577098
191,0.0038914511612584417,0.014964861513021909
192,0.003942925382968209,0.015047540305911534
193,0.003953220227310163,0.015047540305911534
194,0.0039738099159940705,0.01517155849524597
195,0.0040252841377038375,0.01517155849524597
196,0.004056168670729699,0.015212897891690782
197,0.004056168670729699,0.015295576684580404
198,0.004056168670729699,0.015336916081025217
199,0.00411793773678142,0.01537825547747003
200,0.004138527425465327,0.01537825547747003
201,0.004220886180200955,0.015502273666804465
202,0.004282655246252677,0.01587432823480777
203,0.004303244934936583,0.015957007027697395
204,0.004303244934936583,0.015998346424142208
205,0.0043135397792785374,0.01603968582058702
206,0.004344424312304398,0.01603968582058702
207,0.004365014000988305,0.016081025217031832
208,0.004365014000988305,0.016163704009921454
209,0.0047150387086147254,0.01732120711037619
210,0.0047150387086147254,0.017362546506821
211,0.00475621808598254,0.017527904092600247
212,0.004766512930324493,0.01756924348904506
213,0.004992999505847471,0.018354692021496487
214,0.005003294350189425,0.018396031417941296
215,0.005023884038873333,0.018520049607275733
216,0.005023884038873333,0.018561389003720546
217,0.005054768571899193,0.018602728400165358
218,0.00510624279360896,0.01864406779661017
219,0.005157717015318728,0.018809425382389416
220,0.0054150881238675674,0.019718892104175278
221,0.0054150881238675674,0.01976023150062009
222,0.005425382968209521,0.01976023150062009
223,0.005425382968209521,0.019801570897064903
224,0.006835776643057157,0.024596940884663084
225,0.006897545709108878,0.024596940884663084
226,0.006928430242134739,0.02472095907399752
227,0.006938725086476693,0.02472095907399752
228,0.006990199308186461,0.02472095907399752
229,0.007072558062922089,0.024762298470442333
230,0.007072558062922089,0.024803637866887142
231,0.0070931477516059955,0.024886316659776767
232,0.007124032284631856,0.024886316659776767
233,0.007124032284631856,0.02492765605622158
234,0.007144621973315763,0.02492765605622158
235,0.007154916817657717,0.02496899545266639
236,0.008380003294350189,0.028937577511368336
237,0.013115631691648822,0.04361306324927656
238,0.013125926535990776,0.04361306324927656
239,0.020455855707461702,0.0666391070690368
240,0.02047644539614561,0.0666391070690368
241,0.02053821446219733,0.06672178586192641
242,0.020558804150881238,0.06676312525837123
243,0.020569098995223193,0.06688714344770566
244,0.020579393839565144,0.06688714344770566
245,0.0205896886839071,0.06692848284415047
246,0.020641162905616867,0.06705250103348491
247,0.020661752594300774,0.06705250103348491
248,0.020929418547191568,0.06763125258371228
249,0.021001482457585242,0.06787928896238114
250,0.021001482457585242,0.06792062835882597
251,0.02102207214626915,0.06800330715171558
252,0.021094136056662823,0.06816866473749483
253,0.02111472574534673,0.06821000413393964
254,0.021125020589688685,0.06825134353038445
255,0.02114561027837259,0.06825134353038445
256,0.02201037720309669,0.07106242248863166
257,0.02202067204743864,0.07110376188507647
258,0.022061851424806458,0.0711864406779661
259,0.023801680118596607,0.07635386523356759
260,0.023801680118596607,0.0763952046300124
261,0.023811974962938562,0.07643654402645722
262,0.023811974962938562,0.07647788342290203
263,0.02383256465162247,0.07651922281934684
264,0.02384285949596442,0.07651922281934684
265,0.02387374402899028,0.07668458040512609
266,0.023976692472409817,0.07684993799090534
267,0.024059051227145446,0.07689127738735015
268,0.024079640915829353,0.07689127738735015
269,0.024347306868720144,0.07722199255890864
270,0.0243576017130621,0.07726333195535345
271,0.025037061439631032,0.07899958660603555
272,0.025037061439631032,0.07904092600248036
273,0.02507824081699885,0.07904092600248036
274,0.025140009883050568,0.07912360479536999
275,0.025150304727392523,0.07912360479536999
276,0.025150304727392523,0.0791649441918148
277,0.02543856036896722,0.07999173212071103
278,0.025500329435018943,0.08019842910293509
279,0.025500329435018943,0.08023976849937992
280,0.02552091912370285,0.08028110789582472
281,0.02694160764289244,0.08532451426209177
282,0.027353401416570583,0.08615130219098802
283,0.02738428594959644,0.08619264158743283
284,0.027415170482622302,0.08644067796610169
285,0.02743576017130621,0.08644067796610169
286,0.02746664470433207,0.08656469615543613
287,0.027476939548674025,0.08656469615543613
288,0.027507824081699883,0.08673005374121538
289,0.027518118926041838,0.08673005374121538
290,0.027528413770383793,0.08677139313766019
291,0.027878438478010213,0.0875155022736668
292,0.02789902816669412,0.0875155022736668
293,0.02868143633668259,0.09045059942124845
294,0.028702026025366496,0.09045059942124845
295,0.028722615714050402,0.09049193881769327
296,0.028753500247076264,0.09049193881769327
297,0.028753500247076264,0.09053327821413808
298,0.029607972327458407,0.09313766019016122
299,0.029618267171800362,0.09313766019016122
300,0.029731510459561853,0.09363373294749897
301,0.029731510459561853,0.09367507234394377
302,0.029741805303903805,0.0937164117403886
303,0.029782984681271617,0.0937164117403886
304,0.029834458902981385,0.09384042992972302
305,0.029855048591665295,0.09384042992972302
306,0.029968291879426782,0.09417114510128152
307,0.02998888156811069,0.09417114510128152
308,0.029999176412452644,0.09417114510128152
309,0.03036979080876297,0.09470855725506408
310,0.030410970186130787,0.09474989665150889
311,0.0304521495634986,0.09491525423728814
312,0.030462444407840555,0.09495659363373295
313,0.03061686707296986,0.09524596940884664
314,0.030637456761653765,0.09528730880529145
315,0.030668341294679623,0.0954940057875155
316,0.030678636139021578,0.09557668458040512
317,0.030688930983363533,0.09561802397684994
318,0.03210961950255312,0.09971062422488632
319,0.032171388568604846,0.10012401818933443
320,0.0322022731016307,0.10016535758577924
321,0.032325811233734146,0.10041339396444812
322,0.032325811233734146,0.10049607275733774
323,0.0323361060780761,0.10049607275733774
324,0.032480233898863446,0.10099214551467549
325,0.032500823587547356,0.1010748243075651
326,0.033880332729369134,0.10458867300537412
327,0.033942101795420856,0.10471269119470855
328,0.03397298632844671,0.10483670938404299
329,0.03399357601713062,0.10491938817693262
330,0.034611266677647835,0.10620090946672178
331,0.03463185636633174,0.10620090946672178
332,0.03465244605501565,0.10624224886316659
333,0.0346627408993576,0.10632492765605622
334,0.03467303574369956,0.10644894584539066
335,0.03469362543238346,0.10644894584539066
336,0.03471421512106737,0.10653162463828028
337,0.03472450996540932,0.10653162463828028
338,0.03472450996540932,0.10657296403472509
339,0.034765689342777135,0.10657296403472509
340,0.034765689342777135,0.1066143034311699
341,0.034786279031461045,0.10673832162050434
342,0.034796573875803,0.10682100041339397
343,0.034796573875803,0.10690367920628359
344,0.03483775325317081,0.10690367920628359
345,0.035259841871190904,0.10810252170318313
346,0.03562016142315928,0.1093840429929723
347,0.035630456267501234,0.10942538238941711
348,0.035661340800527096,0.10946672178586192
349,0.03567163564486905,0.10963207937164117
350,0.03572310986657882,0.10983877635386523
351,0.03576428924394663,0.10996279454319967
352,0.03576428924394663,0.11000413393964448
353,0.035815763465656396,0.11004547333608929
354,0.03584664799868226,0.11004547333608929
355,0.03593930159775984,0.11029350971475817
356,0.03595989128644375,0.11045886730053742
357,0.03599077581946961,0.11045886730053742
358,0.03681436336682589,0.11252583712277801
359,0.0371232086970845,0.1132286068623398
360,0.0371232086970845,0.11326994625878462
361,0.03713350354142645,0.11326994625878462
362,0.03717468291879427,0.11343530384456386
363,0.03717468291879427,0.11347664324100869
364,0.03720556745182013,0.11364200082678792
365,0.03721586229616208,0.11364200082678792
366,0.037236451984845986,0.11364200082678792
367,0.037246746829187945,0.11368334022323275
368,0.03730851589523966,0.11372467961967755
369,0.03732910558392357,0.11372467961967755
370,0.037720309668917804,0.11488218272013229
371,0.037720309668917804,0.1149235221165771
372,0.037782078734969526,0.1149648615130219
373,0.03779237357931148,0.1149648615130219
374,0.037957091088782736,0.11533691608102521
375,0.037977680777466646,0.11533691608102521
376,0.03799827046615055,0.11541959487391484
377,0.03802915499917641,0.11541959487391484
378,0.040407264042167684,0.12174452252997106
379,0.04053080217427112,0.12244729226953287
380,0.04053080217427112,0.12248863166597768
381,0.040571981551638936,0.12261264985531212
382,0.040582276395980894,0.12269532864820173
383,0.04063375061769066,0.12290202563042579
384,0.04064404546203262,0.12290202563042579
385,0.040736699061110195,0.12331541959487391
386,0.04240446384450667,0.12819346837536172
387,0.042651540108713554,0.12856552294336504
388,0.04266183495305551,0.12856552294336504
389,0.04266183495305551,0.12864820173625466
390,0.04276478339647505,0.1291442744935924
391,0.04278537308515895,0.1291442744935924
392,0.04278537308515895,0.12930963207937163
393,0.042826552462526764,0.12930963207937163
394,0.042847142151210674,0.12930963207937163
395,0.04341335859001812,0.13063249276560562
396,0.043423653434360075,0.13063249276560562
397,0.04346483281172789,0.13075651095494006
398,0.0435060121890957,0.13096320793716412
399,0.04351630703343765,0.13100454733360892
400,0.04351630703343765,0.13104588673005374
401,0.043557486410805465,0.13112856552294336
402,0.04365014000988305,0.13129392310872262
403,0.04378397298632845,0.13178999586606036
404,0.0437942678306704,0.13178999586606036
405,0.04390751111843189,0.13203803224472924
406,0.043928100807115796,0.13207937164117403
407,0.04395898534014166,0.13216205043406365
408,0.04398986987316752,0.13220338983050847
409,0.04398986987316752,0.1322447292269533
410,0.04401045956185143,0.1322860686233981
411,0.04405163893921924,0.1322860686233981
412,0.04406193378356119,0.1323274080198429
413,0.04411340800527096,0.13236874741628774
414,0.04411340800527096,0.13245142620917735
415,0.04416488222698073,0.13253410500206697
416,0.04419576676000659,0.1326167837949566
417,0.0442369461373744,0.13282348077718065
418,0.0442369461373744,0.13286482017362547
419,0.044772278043155984,0.13381562629185614
420,0.044772278043155984,0.13385696568830094
421,0.044792867731839894,0.13389830508474576
422,0.044803162576181846,0.13398098387763538
423,0.044813457420523804,0.13398098387763538
424,0.04491640586394334,0.134063662670525
425,0.044978174929995056,0.13422902025630426
426,0.044988469774337014,0.13422902025630426
427,0.045019354307362876,0.13422902025630426
428,0.04503994399604678,0.13427035965274908
429,0.04507082852907264,0.1343530384456387
430,0.04509141821775655,0.13443571723852832
431,0.04512230275078241,0.13464241422075238
432,0.04512230275078241,0.134725093013642
433,0.045503211991434686,0.1363786688714345
434,0.045513506835776645,0.1364613476643241
435,0.04553409652446055,0.1364613476643241
436,0.045544391368802506,0.13666804464654816
437,0.04595618514248065,0.13761885076477884
438,0.04597677483116455,0.13766019016122363
439,0.0459870696755065,0.13766019016122363
440,0.04599736451984846,0.13786688714344772
441,0.04600765936419041,0.13790822653989251
442,0.046017954208532365,0.13790822653989251
443,0.046213556251029485,0.13828028110789584
444,0.046213556251029485,0.13836295990078545
445,0.04626503047273925,0.1384869780901199
446,0.04628562016142316,0.1384869780901199
447,0.04628562016142316,0.1385696568830095
448,0.04633709438313293,0.1385696568830095
449,0.046367978916158785,0.13865233567589913
450,0.046367978916158785,0.13873501446878875
451,0.04646063251523637,0.1389417114510128
452,0.04660476033602372,0.1392724266225713
453,0.04662535002470763,0.13935510541546092
454,0.04663564486904958,0.13935510541546092
455,0.04664593971339153,0.13939644481190575
456,0.04666652940207544,0.13939644481190575
457,0.04666652940207544,0.1396031417941298
458,0.04667682424641739,0.1396031417941298
459,0.046748888156811066,0.13972715998346424
460,0.046790067534178886,0.13989251756924348
461,0.04681065722286279,0.13997519636213313
462,0.0468312469115467,0.14001653575857792
463,0.0468312469115467,0.14005787515502274
464,0.0468312469115467,0.14022323274080198
465,0.04689301597759842,0.14055394791236048
466,0.04689301597759842,0.1406366267052501
467,0.04701655410970186,0.1409260024803638
468,0.047582770548509304,0.14245556014882182
469,0.04774748805798056,0.14278627532038032
470,0.047798962279690334,0.14278627532038032
471,0.04781955196837424,0.14286895411326994
472,0.04782984681271619,0.14295163290615956
473,0.04784014165705815,0.14299297230260438
474,0.0478504365014001,0.14299297230260438
475,0.04821075605336847,0.14361306324927656
476,0.04824164058639433,0.14361306324927656
477,0.04824164058639433,0.14365440264572138
478,0.0482931148081041,0.14390243902439023
479,0.048303409652446054,0.14402645721372467
480,0.048313704496788006,0.14402645721372467
481,0.048313704496788006,0.1440677966101695
482,0.048323999341129964,0.1440677966101695
483,0.0484269477845495,0.14431583298883835
484,0.04846812716191731,0.14456386936750723
485,0.04869461373744029,0.14501860272840017
486,0.0487152034261242,0.1451839603141794
487,0.0487152034261242,0.14522529971062423
488,0.04874608795915006,0.14526663910706902
489,0.05067122385109537,0.15146754857379083
490,0.05067122385109537,0.15150888797023562
491,0.05229780925712403,0.1545680033071517
492,0.05230810410146598,0.15460934270359653
493,0.05376997199802339,0.15816453079785034
494,0.053955279196178554,0.15857792476229848
495,0.053965574040520506,0.15861926415874328
496,0.05399645857354637,0.15861926415874328
497,0.05399645857354637,0.15878462174452254
498,0.05401704826223028,0.15886730053741216
499,0.05401704826223028,0.15890863993385695
500,0.05402734310657223,0.15894997933030178
501,0.05404793279525614,0.1590326581231914
502,0.05404793279525614,0.15907399751963622
503,0.054150881238675674,0.15923935510541545
504,0.05417147092735958,0.15923935510541545
505,0.05421265030472739,0.1593633732947499
506,0.05437736781419865,0.15998346424142207
507,0.05439795750288256,0.1600661430343117
508,0.05440825234722451,0.1600661430343117
509,0.05440825234722451,0.16014882182720133
510,0.05444943172459232,0.160438197602315
511,0.054490611101960136,0.1606862339809839
512,0.054686213144457256,0.16118230673832162
513,0.05472739252182507,0.16126498553121124
514,0.05487152034261242,0.16155436130632492
515,0.05493328940866414,0.16163704009921456
516,0.05496417394169,0.1618023976849938
517,0.05498476363037391,0.16188507647788342
518,0.055015648163399766,0.16192641587432824
519,0.055036237852083676,0.16200909466721786
520,0.05504653269642563,0.16205043406366268
521,0.0550980069181354,0.16209177346010747
522,0.05510830176247735,0.1621331128565523
523,0.055200955361554935,0.16229847044233153
524,0.05565392851260089,0.1632492765605622
525,0.055695107889968704,0.16345597354278626
526,0.055870120243781914,0.16362133112856553
527,0.055911299621149727,0.16370400992145515
528,0.05675547685718992,0.16486151302190988
529,0.05678636139021578,0.1649028524183547
530,0.05738346236204909,0.16622571310458867
531,0.05790849942348872,0.16763125258371228
532,0.05791879426783067,0.16767259198015708
533,0.05791879426783067,0.1677139313766019
534,0.05791879426783067,0.16779661016949152
535,0.05792908911217262,0.16779661016949152
536,0.058186460220721464,0.16821000413393963
537,0.058186460220721464,0.16825134353038446
538,0.058186460220721464,0.1684167011161637
539,0.0600395322022731,0.17317073170731706
540,0.060101301268324824,0.1732534105002067
541,0.060832235216603525,0.17478296816866473
542,0.06166611760830176,0.17755270773046714
543,0.06168670729698567,0.17767672591980158
544,0.06171759183001153,0.17767672591980158
545,0.06209850107066381,0.1785035138486978
546,0.06210879591500577,0.1785035138486978
547,0.06211909075934772,0.17854485324514263
548,0.06211909075934772,0.17862753203803225
549,0.06212938560368967,0.17866887143447704
550,0.062222039202767254,0.1788755684167011
551,0.062232334047109206,0.17895824720959075
552,0.06227351342447702,0.17904092600248037
553,0.06229410311316093,0.17904092600248037
554,0.062417641245264374,0.17928896238114925
555,0.06270589688683907,0.17990905332782142
556,0.06274707626420689,0.17990905332782142
557,0.06275737110854884,0.17990905332782142
558,0.0627676659528908,0.18003307151715586
559,0.0627676659528908,0.18007441091360066
560,0.06279855048591665,0.18011575031004548
561,0.06283972986328447,0.18023976849937992
562,0.06283972986328447,0.18036378668871433
563,0.06286031955196837,0.18040512608515916
564,0.06286031955196837,0.18044646548160398
565,0.06295297315104596,0.1805704836709384
566,0.06336476692472409,0.1812732534105002
567,0.06337506176906606,0.18135593220338983
568,0.06340594630209191,0.18135593220338983
569,0.06340594630209191,0.18139727159983465
570,0.06344712567945973,0.18143861099627945
571,0.06346771536814363,0.18143861099627945
572,0.06346771536814363,0.18147995039272427
573,0.06363243287761489,0.1816453079785035
574,0.06366331741064075,0.1816453079785035
575,0.06385891945313787,0.1819346837536172
576,0.06391039367484763,0.18210004133939645
577,0.06397216274089935,0.18218272013228606
578,0.0642089441607643,0.1830095080611823
579,0.0642295338494482,0.18313352625051674
580,0.06423982869379015,0.18317486564696156
581,0.06426041838247405,0.18317486564696156
582,0.06517665952890793,0.18482844150475403
583,0.06518695437324988,0.18482844150475403
584,0.06521783890627574,0.18482844150475403
585,0.06522813375061769,0.18482844150475403
586,0.06523842859495964,0.18491112029764364
587,0.06527960797232746,0.18495245969408847
588,0.06530019766101136,0.18495245969408847
589,0.06533108219403723,0.18495245969408847
590,0.06534137703837918,0.18503513848697808
591,0.06535167188272113,0.18503513848697808
592,0.06546491517048263,0.18536585365853658
593,0.06587670894416077,0.18639933856965687
594,0.06589729863284467,0.18639933856965687
595,0.06591788832152858,0.1864406779661017
596,0.06601054192060617,0.18660603555188093
597,0.06603113160929007,0.18673005374121537
598,0.06603113160929007,0.186812732534105
599,0.06645322022731016,0.18759818106655643
600,0.06646351507165212,0.18763952046300125
601,0.06648410476033602,0.18768085985944605
602,0.06649439960467798,0.18768085985944605
603,0.06712238510953715,0.18904505994212484
604,0.067153269642563,0.18908639933856966
605,0.06721503870861473,0.18912773873501446
606,0.06721503870861473,0.18929309632079372
607,0.06722533355295668,0.18937577511368334
608,0.06727680777466645,0.18937577511368334
609,0.06727680777466645,0.18941711451012816
610,0.0672871026190084,0.18945845390657295
611,0.06732828199637622,0.18945845390657295
612,0.06750329435018942,0.18983050847457628
613,0.0678430242134739,0.19045059942124845
614,0.07138445066710591,0.19780901198842496
615,0.07139474551144787,0.1978916907813146
616,0.07139474551144787,0.1979330301777594
617,0.07139474551144787,0.19801570897064902
618,0.07141533520013177,0.19805704836709384
619,0.07142563004447373,0.19805704836709384
620,0.07147710426618349,0.19818106655642828
621,0.07150798879920936,0.19847044233154196
622,0.07151828364355131,0.19847044233154196
623,0.07165211661999671,0.19875981810665563
624,0.07167270630868061,0.19875981810665563
625,0.07170359084170648,0.19875981810665563
626,0.07175506506341624,0.19880115750310046
627,0.07179624444078406,0.19884249689954528
628,0.07180653928512601,0.19884249689954528
629,0.07180653928512601,0.1989251756924349
630,0.07182712897380991,0.1989251756924349
631,0.07189919288420359,0.19909053327821413
632,0.07202273101630703,0.19946258784621745
633,0.07202273101630703,0.19954526663910707
634,0.07203302586064898,0.19954526663910707
635,0.0720536155493329,0.1995866060355519
636,0.07285661340800527,0.2013642000826788
637,0.07287720309668917,0.2013642000826788
638,0.07955855707461704,0.2152128978916908
639,0.08017624773513425,0.2163290615957007
640,0.08039243946631527,0.21653575857792476
641,0.08043361884368308,0.21670111616370402
642,0.08044391368802503,0.21674245556014882
643,0.0804747982210509,0.21678379495659364
644,0.08052627244276067,0.21690781314592808
645,0.08055715697578653,0.21690781314592808
646,0.08343971339153353,0.22228193468375362
647,0.08346030308021743,0.22228193468375362
648,0.08348089276890133,0.22228193468375362
649,0.08350148245758524,0.22232327408019842
650,0.0835117773019272,0.22232327408019842
651,0.08367649481139845,0.22252997106242248
652,0.08369708450008236,0.22261264985531212
653,0.08370737934442431,0.22273666804464654
654,0.08372796903310822,0.22277800744109136
655,0.08376914841047603,0.22294336502687062
656,0.08377944325481798,0.22298470442331542
657,0.08386180200955362,0.22319140140553947
658,0.08507659364190413,0.22476229847044232
659,0.08532366990611102,0.22517569243489044
660,0.08534425959479493,0.22517569243489044
661,0.08637374402899028,0.22649855312112444
662,0.08640462856201614,0.22649855312112444
663,0.08641492340635809,0.22653989251756923
664,0.08645610278372591,0.22662257131045888
665,0.08648698731675176,0.22682926829268293
666,0.08648698731675176,0.22687060768912773
667,0.08650757700543568,0.22687060768912773
668,0.08766059957173447,0.22943365026870607
669,0.08767089441607642,0.22943365026870607
670,0.08776354801515401,0.22955766845804051
671,0.08777384285949597,0.22959900785448534
672,0.08779443254817987,0.22964034725093013
673,0.08797973974633504,0.2298057048367094
674,0.08800032943501894,0.2298057048367094
675,0.08805180365672871,0.2298470442331542
676,0.08810327787843848,0.2299297230260438
677,0.08812386756712239,0.22997106242248863
678,0.089318069510789,0.23241008681273254
679,0.08935924888815681,0.23245142620917736
680,0.09042991269971998,0.23489045059942124
681,0.0905122714544556,0.23501446878875568
682,0.09126379509141821,0.23625465068210005
683,0.09127408993576017,0.23633732947498967
684,0.09129467962444408,0.2365026870607689
685,0.09130497446878603,0.23654402645721373
686,0.09132556415746994,0.23654402645721373
687,0.0917991269971998,0.23770152955766846
